id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Datetime;Risco de Fogo;Precipitação;Dias sem Chuva;Data;Hora
focos_ams_24h.ac5c5be1-e32f-38ac-b91a-a101b7e95bce;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:44:34-03:00;;;;30/03/2023;04:44:34
focos_ams_24h.646b90fe-bef3-3891-aaae-5d614b9f7006;Feature;geom;Point;[-68.3606, 5.4474];-68,3606;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:44:34-03:00;;;;30/03/2023;04:44:34
focos_ams_24h.e9f77407-e924-30a2-8628-f5f9e111ce66;Feature;geom;Point;[-69.0903, 8.0322];-69,0903;8,0322;GOES-16;Venezuela;Barinas;Sosa;2023-03-30 04:44:19-03:00;;;;30/03/2023;04:44:19
focos_ams_24h.2f7a0d7d-f442-3d6d-bd06-9f0abab5962b;Feature;geom;Point;[-63.5544, 9.6282];-63,5544;9,6282;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-30 04:44:10-03:00;;;;30/03/2023;04:44:10
focos_ams_24h.530c4d45-e39a-3016-87c8-4d99011bb8ff;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:35:17-03:00;;;;30/03/2023;04:35:17
focos_ams_24h.7c407f3a-d89c-3a27-a3a5-baae8acce5c3;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 04:35:17-03:00;;;;30/03/2023;04:35:17
focos_ams_24h.79986ac4-264f-3874-b2a3-2af6fdbe96bf;Feature;geom;Point;[-71.2291, 4.3489];-71,2291;4,3489;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:34:40-03:00;;;;30/03/2023;04:34:40
focos_ams_24h.0fb8d7a0-6a7b-31ad-89ac-43046b75d88f;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:34:40-03:00;;;;30/03/2023;04:34:40
focos_ams_24h.77555cf2-89ba-3641-a232-184f8367ace5;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:34:40-03:00;;;;30/03/2023;04:34:40
focos_ams_24h.375fa735-0621-39b7-9a3d-ede6ef8d6dc3;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:34:34-03:00;;;;30/03/2023;04:34:34
focos_ams_24h.ed6d3dfb-549b-3ef7-9268-34b05bd3197e;Feature;geom;Point;[-68.4481, 5.7397];-68,4481;5,7397;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:34:32-03:00;;;;30/03/2023;04:34:32
focos_ams_24h.2381bdc9-36ea-3412-bd7d-796006609d07;Feature;geom;Point;[-69.4812, 7.6999];-69,4812;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:34:21-03:00;;;;30/03/2023;04:34:21
focos_ams_24h.969d0306-aaa9-326a-a867-906d257e3aa5;Feature;geom;Point;[-69.0903, 8.0322];-69,0903;8,0322;GOES-16;Venezuela;Barinas;Sosa;2023-03-30 04:34:19-03:00;;;;30/03/2023;04:34:19
focos_ams_24h.3f79d5e8-16c5-3260-bd99-e2f1317bf85e;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:25:18-03:00;;;;30/03/2023;04:25:18
focos_ams_24h.307b4d45-9ef3-3edd-a13b-7c30cedc1681;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 04:25:18-03:00;;;;30/03/2023;04:25:18
focos_ams_24h.cc6963d8-b7a5-3c9a-a741-475d1cacea1e;Feature;geom;Point;[-71.2291, 4.3489];-71,2291;4,3489;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:24:41-03:00;;;;30/03/2023;04:24:41
focos_ams_24h.482d3648-a1b5-30ba-8818-3f4b1a63301f;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:24:41-03:00;;;;30/03/2023;04:24:41
focos_ams_24h.405f98dc-f12d-39a6-9df6-050a0a9b3a69;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:24:41-03:00;;;;30/03/2023;04:24:41
focos_ams_24h.aa08a64b-e062-3ede-91d2-3bc447001bad;Feature;geom;Point;[-68.3606, 5.4474];-68,3606;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.dcb710e9-e3df-3ec2-8e26-971d4580f28b;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.6074703c-1a9d-3a19-aab2-470df4f2a8b1;Feature;geom;Point;[-68.324, 5.4475];-68,324;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.2e70ae5f-0519-3b50-ab77-57ee1cfb2f34;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.1eb01fa6-5afd-3256-98aa-1a5aa9a0c138;Feature;geom;Point;[-68.3421, 5.4657];-68,3421;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.4326fcad-bf2a-31f8-bd29-6013538df424;Feature;geom;Point;[-68.3601, 5.484];-68,3601;5,484;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.39ca0840-fbdb-3094-b2a4-b06eee66362b;Feature;geom;Point;[-68.3418, 5.484];-68,3418;5,484;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.21b7208a-e4a2-355d-bb8f-c47a4f3e0783;Feature;geom;Point;[-68.3787, 5.4656];-68,3787;5,4656;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.722b19b9-e063-3aac-85ef-52c9ea761902;Feature;geom;Point;[-68.3604, 5.4657];-68,3604;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:24:34-03:00;;;;30/03/2023;04:24:34
focos_ams_24h.0deeee3b-df4a-3592-8f9b-870a984b0d08;Feature;geom;Point;[-69.4445, 7.7];-69,4445;7,7;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:24:21-03:00;;;;30/03/2023;04:24:21
focos_ams_24h.ac120321-131c-3e01-95f6-fb398d3fc791;Feature;geom;Point;[-69.4629, 7.6999];-69,4629;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:24:21-03:00;;;;30/03/2023;04:24:21
focos_ams_24h.e26406c9-96ce-31d1-a414-7a67cbd3e135;Feature;geom;Point;[-69.0903, 8.0322];-69,0903;8,0322;GOES-16;Venezuela;Barinas;Sosa;2023-03-30 04:24:20-03:00;;;;30/03/2023;04:24:20
focos_ams_24h.1630cbe0-0b9f-3a49-ab7b-39e2347e6f8c;Feature;geom;Point;[-78.363, -2.0039];-78,363;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:15:17-03:00;;;;30/03/2023;04:15:17
focos_ams_24h.7c321f1c-397e-3332-8118-f30cd0726235;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:15:17-03:00;;;;30/03/2023;04:15:17
focos_ams_24h.b7121684-686c-3e84-b360-4b6173103565;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 04:15:17-03:00;;;;30/03/2023;04:15:17
focos_ams_24h.85e7013f-adf4-3087-b206-fbc58b4b5e24;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:14:40-03:00;;;;30/03/2023;04:14:40
focos_ams_24h.de89d65b-865c-3d03-a90a-8a0b523fddd9;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:14:40-03:00;;;;30/03/2023;04:14:40
focos_ams_24h.2e996fa4-f634-3d44-b584-cc97fae584c1;Feature;geom;Point;[-71.2291, 4.3489];-71,2291;4,3489;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:14:40-03:00;;;;30/03/2023;04:14:40
focos_ams_24h.275afd98-7ba8-3ebd-bad5-18ebca04e7cd;Feature;geom;Point;[-68.3423, 5.4474];-68,3423;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.034ffe9e-0720-3ed3-8319-e2b78ae13e0d;Feature;geom;Point;[-68.324, 5.4475];-68,324;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.ccc339dc-0c0a-320a-9442-e93610b8b50b;Feature;geom;Point;[-68.3057, 5.4475];-68,3057;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.3549ddc9-d792-30f3-a6ac-c36cbee4f706;Feature;geom;Point;[-68.3243, 5.4292];-68,3243;5,4292;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.b91d366d-bb34-332a-b40d-4855095cde52;Feature;geom;Point;[-68.2511, 5.4293];-68,2511;5,4293;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.dd4c7c35-660f-3a68-b430-26842e68b9cb;Feature;geom;Point;[-68.3787, 5.4656];-68,3787;5,4656;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.519e331e-bbb3-3974-8293-72d08e6f13de;Feature;geom;Point;[-68.3604, 5.4657];-68,3604;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.e1825401-3c79-39f2-aabb-ceca8bfad3ec;Feature;geom;Point;[-68.3421, 5.4657];-68,3421;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.5c53f8d4-11b2-3b36-8d12-6a4fe6a10cd7;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.47f06cb4-2d40-301e-8b6a-6accdb3e8823;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.795d3ea6-12ee-3739-9012-15d3166277fe;Feature;geom;Point;[-68.3606, 5.4474];-68,3606;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:14:34-03:00;;;;30/03/2023;04:14:34
focos_ams_24h.46d233cd-2d76-398f-bd10-352ebbb27444;Feature;geom;Point;[-69.4631, 7.6815];-69,4631;7,6815;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:14:21-03:00;;;;30/03/2023;04:14:21
focos_ams_24h.5a98e1eb-d76e-3a58-8580-10b73bc0f838;Feature;geom;Point;[-69.4448, 7.6816];-69,4448;7,6816;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:14:21-03:00;;;;30/03/2023;04:14:21
focos_ams_24h.326847fc-3da4-3816-abbc-6dbef3318716;Feature;geom;Point;[-69.4445, 7.7];-69,4445;7,7;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:14:21-03:00;;;;30/03/2023;04:14:21
focos_ams_24h.a6fe1d76-c649-3917-b4c2-45d41164623a;Feature;geom;Point;[-69.4629, 7.6999];-69,4629;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:14:21-03:00;;;;30/03/2023;04:14:21
focos_ams_24h.8fdc005e-4a03-35e8-bd1f-f2ec90044d3b;Feature;geom;Point;[-69.4812, 7.6999];-69,4812;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:14:21-03:00;;;;30/03/2023;04:14:21
focos_ams_24h.068da2f8-8a63-3993-b96e-e3205832df7c;Feature;geom;Point;[-69.0903, 8.0322];-69,0903;8,0322;GOES-16;Venezuela;Barinas;Sosa;2023-03-30 04:14:19-03:00;;;;30/03/2023;04:14:19
focos_ams_24h.70dc4a4a-a566-3d92-81b2-766c146e031e;Feature;geom;Point;[-63.5544, 9.6282];-63,5544;9,6282;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-30 04:14:10-03:00;;;;30/03/2023;04:14:10
focos_ams_24h.5c7cd2c9-d101-3122-86bf-6662b515570f;Feature;geom;Point;[-63.5733, 9.6281];-63,5733;9,6281;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-30 04:14:10-03:00;;;;30/03/2023;04:14:10
focos_ams_24h.e5ecf8ee-72e9-3c9e-8680-872ad215cac1;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 04:05:17-03:00;;;;30/03/2023;04:05:17
focos_ams_24h.c35e75ae-14d0-37e7-b20a-08f37a4e4745;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:05:17-03:00;;;;30/03/2023;04:05:17
focos_ams_24h.6f96875d-e1d5-3ab5-91b3-806142b32af5;Feature;geom;Point;[-78.363, -2.0039];-78,363;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 04:05:17-03:00;;;;30/03/2023;04:05:17
focos_ams_24h.0f347e6c-b6f0-3ce1-b32b-a322c5ea64c0;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:04:40-03:00;;;;30/03/2023;04:04:40
focos_ams_24h.f7645a94-0355-3588-a7dd-b596c33f3362;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 04:04:40-03:00;;;;30/03/2023;04:04:40
focos_ams_24h.1f7bf7c5-1abd-378b-9f46-a8abb6989fdc;Feature;geom;Point;[-68.3243, 5.4292];-68,3243;5,4292;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.0ca0665b-3e4a-3937-84b8-dff2197d68e8;Feature;geom;Point;[-68.3421, 5.4657];-68,3421;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.3259935b-db5a-31c0-a491-df4d6fac8711;Feature;geom;Point;[-68.324, 5.4475];-68,324;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.5f52e7af-d7aa-314f-9762-52d38b2e2c0d;Feature;geom;Point;[-68.3423, 5.4474];-68,3423;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.b8284e1b-e7a6-3b6c-8904-2dfcc22f6cce;Feature;geom;Point;[-68.3606, 5.4474];-68,3606;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.7678fbe9-6f6b-3714-a829-3c6d15b4ff20;Feature;geom;Point;[-68.3604, 5.4657];-68,3604;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.db83bf86-cf22-3b41-9415-8c62ae78d602;Feature;geom;Point;[-68.3787, 5.4656];-68,3787;5,4656;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.e60e9611-fc6a-31fe-aff0-691c8b2c70e6;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.985dcaea-205e-367c-8c8e-7ea3baf1d603;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.f609870b-3466-3d10-9fd5-ed8a8cb4e81d;Feature;geom;Point;[-68.3057, 5.4475];-68,3057;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 04:04:34-03:00;;;;30/03/2023;04:04:34
focos_ams_24h.6a98f13d-53bc-3ec8-8081-f3ff1c3895e1;Feature;geom;Point;[-69.4629, 7.6999];-69,4629;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:04:21-03:00;;;;30/03/2023;04:04:21
focos_ams_24h.389804bd-1561-35e4-8234-71c2fe2a837c;Feature;geom;Point;[-69.4445, 7.7];-69,4445;7,7;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:04:21-03:00;;;;30/03/2023;04:04:21
focos_ams_24h.3d4feea8-3aa7-3dcc-b71e-aef9bd693726;Feature;geom;Point;[-69.4812, 7.6999];-69,4812;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 04:04:21-03:00;;;;30/03/2023;04:04:21
focos_ams_24h.55dff083-6208-3d58-a525-445bde437e3b;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 03:55:17-03:00;;;;30/03/2023;03:55:17
focos_ams_24h.59555ef7-b4d0-35e3-99c2-b8b9024233e0;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 03:55:17-03:00;;;;30/03/2023;03:55:17
focos_ams_24h.5dc020d3-6e70-37e0-b913-231a4e247dd3;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 03:54:40-03:00;;;;30/03/2023;03:54:40
focos_ams_24h.8eb84e44-fa06-3cf2-81e9-57eefc16670b;Feature;geom;Point;[-71.2291, 4.3489];-71,2291;4,3489;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 03:54:40-03:00;;;;30/03/2023;03:54:40
focos_ams_24h.37c27bda-b9ac-3a5f-ad8b-6ab0542bde9f;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 03:54:40-03:00;;;;30/03/2023;03:54:40
focos_ams_24h.cb45ff22-b0e9-3366-bfb3-af7e393b1f21;Feature;geom;Point;[-68.3243, 5.4292];-68,3243;5,4292;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.494e4d7c-5337-32cc-b76e-9019d2c343d3;Feature;geom;Point;[-68.3426, 5.4292];-68,3426;5,4292;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.8af0b14f-f077-3f71-88c8-a0687ca20ac0;Feature;geom;Point;[-68.2508, 5.4476];-68,2508;5,4476;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.c9895c7e-5ec0-30c4-8a57-778946c78cff;Feature;geom;Point;[-68.2691, 5.4476];-68,2691;5,4476;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.3e6bf60a-474e-3ac5-bb91-1c0e27d7ed3f;Feature;geom;Point;[-68.3057, 5.4475];-68,3057;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.f68a864d-e40e-3a06-a4b3-e7823c89eb6d;Feature;geom;Point;[-68.324, 5.4475];-68,324;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.52f2c0da-48b3-37ca-8483-0834cebc2413;Feature;geom;Point;[-68.3423, 5.4474];-68,3423;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.a339a846-380c-35dc-954a-a5099f14a487;Feature;geom;Point;[-68.3606, 5.4474];-68,3606;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.055f004d-9013-302d-9600-c4feb5e25138;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.5b2edebd-b371-3143-a37d-a8b28535fd66;Feature;geom;Point;[-68.3972, 5.4473];-68,3972;5,4473;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.8b3831cc-e2f9-3cee-bef9-6107e723f22f;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.443de726-4db2-3a9f-88e5-83d174e96846;Feature;geom;Point;[-68.3421, 5.4657];-68,3421;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.fa9a87ce-2428-3dba-9414-1a90f5f68d2d;Feature;geom;Point;[-68.3604, 5.4657];-68,3604;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.b91df0be-6e0d-3558-9102-d9c94349bf01;Feature;geom;Point;[-68.3787, 5.4656];-68,3787;5,4656;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:54:34-03:00;;;;30/03/2023;03:54:34
focos_ams_24h.4591573e-ad39-380c-9de7-70a3ce1a661d;Feature;geom;Point;[-69.4812, 7.6999];-69,4812;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 03:54:21-03:00;;;;30/03/2023;03:54:21
focos_ams_24h.93f0a886-d385-3fc0-89c4-8c4a1c98d219;Feature;geom;Point;[-69.4445, 7.7];-69,4445;7,7;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 03:54:21-03:00;;;;30/03/2023;03:54:21
focos_ams_24h.dfc50121-82b1-3ad4-ae73-a1ffa0c5afe6;Feature;geom;Point;[-69.4629, 7.6999];-69,4629;7,6999;GOES-16;Venezuela;Apure;Muñoz;2023-03-30 03:54:21-03:00;;;;30/03/2023;03:54:21
focos_ams_24h.47ac12ae-d7f3-3b86-bfbc-b1b6226abb3e;Feature;geom;Point;[-69.0903, 8.0322];-69,0903;8,0322;GOES-16;Venezuela;Barinas;Sosa;2023-03-30 03:54:19-03:00;;;;30/03/2023;03:54:19
focos_ams_24h.43ec87bb-e6dd-3009-9e3d-04b59a1aee9e;Feature;geom;Point;[-78.345, -2.0221];-78,345;-2,0221;GOES-16;Ecuador;Morona Santiago;Morona;2023-03-30 03:45:17-03:00;;;;30/03/2023;03:45:17
focos_ams_24h.fe92fda7-61c8-3ac8-9400-7a77cc820f94;Feature;geom;Point;[-78.3269, -2.0039];-78,3269;-2,0039;GOES-16;Ecuador;Morona Santiago;Huamboya;2023-03-30 03:45:17-03:00;;;;30/03/2023;03:45:17
focos_ams_24h.1595370a-578e-3fd2-9d82-a7a437e36333;Feature;geom;Point;[-71.2109, 4.3671];-71,2109;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 03:44:40-03:00;;;;30/03/2023;03:44:40
focos_ams_24h.9c51d247-910e-397b-a6f8-7e7786cec802;Feature;geom;Point;[-71.229, 4.3671];-71,229;4,3671;GOES-16;Colombia;Meta;Puerto Gaitán;2023-03-30 03:44:40-03:00;;;;30/03/2023;03:44:40
focos_ams_24h.deae864b-b38c-3148-bf68-724bd0943198;Feature;geom;Point;[-68.324, 5.4475];-68,324;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.5cf3650b-4bb7-3720-9611-edb860682dea;Feature;geom;Point;[-68.3057, 5.4475];-68,3057;5,4475;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.89717ccc-876b-32ee-a775-4008f9d7e1f8;Feature;geom;Point;[-68.3243, 5.4292];-68,3243;5,4292;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.d66630a4-64f6-3532-92d3-75e0f27d1a00;Feature;geom;Point;[-68.3238, 5.4657];-68,3238;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.76048a37-0d75-3393-9cd3-5cea1f5ffad0;Feature;geom;Point;[-68.3787, 5.4656];-68,3787;5,4656;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.d38896c6-9d81-3eaf-af8c-997f810a6023;Feature;geom;Point;[-68.3604, 5.4657];-68,3604;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.82c28c2a-7373-3dc1-8299-8dceac54cdbe;Feature;geom;Point;[-68.3421, 5.4657];-68,3421;5,4657;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.9c5640e2-f81e-3731-815f-01c62017a007;Feature;geom;Point;[-68.3972, 5.4473];-68,3972;5,4473;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
focos_ams_24h.f4e0e78b-434e-3169-97f3-dd5f28dcbff0;Feature;geom;Point;[-68.3789, 5.4474];-68,3789;5,4474;GOES-16;Colombia;Vichada;Puerto Carreño;2023-03-30 03:44:34-03:00;;;;30/03/2023;03:44:34
